0-18090 press up
32120 steer 49117
32130 steer 32699
32140 steer 34363
32150 steer 31508
32160 steer 31508
32170 steer 31508
32180 steer 39361
32190 steer 37695
32200 steer 51022
32210 steer 50784
32220 steer 58638
32230 steer 65536
32240 steer 65536
32250 steer 65536
32260 steer 65536
32270 steer 65536
32280 steer 65536
32290 steer 65536
32300 steer 65536
32310 steer 65536
32320 steer 65536
32330 steer 65536
32340 steer 65536
32350 steer 65536
32360 steer 65536
32370 steer 65536
32380 steer 65536
32390 steer 65536
32400 steer 65536
32410 steer 65536
32420 steer 65536
32430 steer 65536
32440 steer 65536
32450 steer 65536
32460 steer 65536
32470 steer 65536
32480 steer 65536
32490 steer 65536
32500 steer 65536
32510 steer 65536
32520 steer 65536
32530 steer 65536
32540 steer 65536
32550 steer 65536
32560 steer 65536
32570 steer 65536
32580 steer 46024
32590 steer 31746
32600 steer 35077
32610 steer 21276
32620 steer 13185
32630 steer 13185
32640 steer 1049
32650 steer 0
32660 steer 0
32670 steer 0
32680 steer 0
32690 steer 0
32700 steer 16992
32710 steer 16992
32720 steer 30081
32730 steer 36506
32740 steer 41504
32750 steer 53402
32760 steer 55304
32770 steer 54353
32780 steer 44359
32790 steer 44359
32800 steer 25797
32810 steer 17705
32820 steer 17705
32830 steer 2714
32840 steer 0
32850 steer 0
32860 steer -2474
32870 steer -6756
32880 steer -8898
32890 steer -10800
32900 steer -10800
32910 steer -9849
32920 steer -9849
32930 steer -10800
32940 steer -12705
32950 steer -15561
32960 steer -18654
32970 steer -21272
32980 steer -23890
32990 steer -23890
33000 steer -29601
33010 steer -31266
33020 steer -31981
33030 steer -31981
33040 steer -31981
33050 steer -31981
33060 steer -31981
33070 steer -31981
33080 steer -31981
33090 steer -24128
33100 steer -15561
33110 steer 0
33120 steer 0
33130 steer 0
33140 steer 1762
33150 steer 6045
33160 steer 7474
33170 steer 8187
33180 steer 12234
33190 steer 16278
33200 steer 29128
33210 steer 41026
33220 steer 45786
33230 steer 46737
33240 steer 58398
33250 steer 64587
33260 steer 63158
33270 steer 65536
33280 steer 65536
33290 steer 65536
33300 steer 65536
33310 steer 65536
33320 steer 65536
33330 steer 65536
33340 steer 65536
33350 steer 65536
33360 steer 65536
33370 steer 65536
33380 steer 65536
33390 steer 65536
33400 steer 65536
33410 steer 65536
33420 steer 65536
33430 steer 65536
33440 steer 65536
33450 steer 65536
33460 steer 65536
33470 steer 65536
33480 steer 65536
33490 steer 65536
33500 steer 65536
33510 steer 65536
33520 steer 65536
33530 steer 65536
33540 steer 65536
33550 steer 65536
33560 steer 65536
33570 steer 65536
33580 steer 65536
33590 steer 65536
33600 steer 65536
33610 steer 65536
33620 steer 65536
33630 steer 65536
33640 steer 65536
33650 steer 65536
33660 steer 65536
33670 steer 65536
33680 steer 65536
33690 steer 65536
33700 steer 65536
33710 steer 65536
33720 steer 65536
33730 steer 65536
33740 steer 65536
33750 steer 65536
33760 steer 65536
33770 steer 65536
33780 steer 65536
33790 steer 65536
33800 steer 65536
33810 steer 65536
33820 steer 65536
33830 steer 65536
33840 steer 65536
33850 steer 65536
33860 steer 65536
33870 steer 65536
33880 steer 65536
33890 steer 65536
33900 steer 65536
33910 steer 65536
33920 steer 65536
33930 steer 65536
33940 steer 65536
33950 steer 65536
33960 steer 65536
33970 steer 65536
33980 steer 65536
33990 steer 65536
34000 steer 65536
34010 steer 65536
34020 steer 65536
34030 steer 65536
34040 steer 65536
34050 steer 65536
34060 steer 65536
34070 steer 65536
34080 steer 65536
34090 steer 65536
34100 steer 65536
34110 steer 65536
34120 steer 65536
34130 steer 65536
34140 steer 65536
34150 steer 65536
34160 steer 65536
34170 steer 65536
34180 steer 65536
34190 steer 65536
34200 steer 65536
34210 steer 65536
34220 steer 65536
34230 steer 65536
34240 steer 65536
34250 steer 65536
34260 steer 65536
34270 steer 65536
34280 steer 65536
34290 steer 65536
34300 steer 65536
34310 steer 65536
34320 steer 65536
34330 steer 65536
34340 steer 65536
34350 steer 65536
34360 steer 65536
34370 steer 65536
34380 steer 65536
34390 steer 65536
34400 steer 65536
34410 steer 65536
34420 steer 65536
34430 steer 65536
34440 steer 65536
34450 steer 65536
34460 steer 65536
34470 steer 65536
34480 steer 65536
34490 steer 65536
34500 steer 65536
34510 steer 65536
34520 steer 65536
34530 steer 65536
34540 steer 65536
34550 steer 65536
34560 steer 65536
34570 steer 65536
34580 steer 65536
34590 steer 65536
34600 steer 65536
34610 steer 65536
34620 steer 65536
34630 steer 65536
34640 steer 65536
34650 steer 64587
34660 steer 64587
34670 steer 43882
34680 steer 40550
34690 steer 33888
34700 steer 29843
34710 steer 29843
34720 steer 26510
34730 steer 26988
34740 steer 26988
34750 steer 28890
34760 steer 36506
34770 steer 36506
34780 steer 48404
34790 steer 65062
34800 steer 65536
34810 steer 65536
34820 steer 65536
34830 steer 65536
34840 steer 65536
34850 steer 65536
34860 steer 65536
34870 steer 65536
34880 steer 65536
34890 steer 65536
34900 steer 65536
34910 steer 65536
34920 steer 65536
34930 steer 65536
34940 steer 65536
34950 steer 65536
34960 steer 65536
34970 steer 65536
34980 steer 51973
34990 steer 51973
35000 steer 40313
35010 steer 36030
35020 steer 18421
35030 steer 12472
35040 steer 0
35050 steer 0
35060 steer -1758
35070 steer -7231
35080 steer -7231
35090 steer -7231
35100 steer -7231
35110 steer -7231
35120 steer -7231
35130 steer -7231
35140 steer -7231
35150 steer -7231
35160 steer 0
35170 steer 0
35180 steer 1287
35190 steer 6760
35200 steer 16516
35210 steer 17230
35220 steer 21276
35230 steer 27701
35240 steer 31983
35250 steer 31983
35260 steer 31983
35270 steer 31983
35280 steer 21276
35290 steer 16516
35300 steer 13423
35310 steer 1287
35320 steer 0
35330 steer 0
35340 steer 0
35350 steer -6280
35360 steer -6994
35370 steer -7707
35380 steer -7707
35390 steer -8423
35400 steer -8423
35410 steer -7707
35420 steer -7707
35430 steer -8423
35440 steer -8423
35450 steer -8423
35460 steer -8423
35470 steer -8423
35480 steer -5567
35490 steer 0
35500 steer 0
35510 steer 0
35520 steer 0
35530 steer 0
35540 steer 0
35550 steer 0
35560 steer 0
35570 steer 0
35580 steer 0
35590 steer 0
35600 steer 0
35610 steer -5805
35620 steer -9136
35630 steer -9136
35640 steer -12943
35650 steer -13656
35660 steer -14372
35670 steer -12705
35680 steer -12705
35690 steer -12705
35700 steer -12705
35710 steer -12705
35720 steer -12705
35730 steer -12705
35740 steer -12705
35750 steer -12705
35760 steer -12705
35770 steer -12705
35780 steer -12705
35790 steer -12705
35800 steer -12705
35810 steer -12705
35820 steer -12705
35830 steer -12705
35840 steer -12705
35850 steer -12705
35860 steer -12705
35870 steer -9374
35880 steer -5329
35890 steer 0
35900 steer 0
35910 steer 0
35920 steer 0
35930 steer 0
35940 steer 0
35950 steer -2474
35960 steer -7945
35970 steer -12705
35980 steer -15085
35990 steer -16990
36000 steer -17703
36010 steer -17703
36020 steer -17703
36030 steer -17703
36040 steer -23176
36050 steer -24603
36060 steer -29363
36070 steer -34361
36080 steer -34361
36090 steer -34361
36100 steer -34361
36110 steer -34361
36120 steer -21510
36130 steer -7945
36140 steer 0
36150 steer 0
36160 steer 0
36170 steer 0
36180 steer 0
36190 steer 0
36200 steer 0
36210 steer 0
36220 steer -8185
36230 steer -12467
36240 steer -13894
36250 steer -13894
36260 steer -12705
36270 steer -8898
36280 steer -4851
36290 steer -6043
36300 steer -6994
36310 steer -6994
36320 steer -6994
36330 steer -6994
36340 steer -6994
36350 steer -6994
36360 steer -11992
36370 steer -15323
36380 steer -24128
36390 steer -24128
36400 steer -35312
36410 steer -39595
36420 steer -43879
36430 steer -42926
36440 steer -42926
36450 steer -45306
36460 steer -47924
36470 steer -47924
36480 steer -46497
36490 steer -46497
36500 steer -46497
36510 steer -46497
36520 steer -46497
36530 steer -32457
36540 steer -20083
36550 steer -1520
36560 steer 0
36570 steer 0
36580 steer 0
36590 steer 0
36600 steer 0
36610 steer 0
36620 steer 0
36630 steer 0
36640 steer 0
36650 steer 0
36660 steer 0
36670 steer 0
36680 steer 0
36690 steer 0
36700 steer 0
36710 steer 0
36720 steer 0
36730 steer 0
36740 steer 0
36750 steer 0
36760 steer 0
36770 steer 0
36780 steer 0
36790 steer 0
36800 steer 0
36810 steer 0
36820 steer 0
36830 steer 0
36840 steer -1520
36850 steer -6518
36860 steer -7945
36870 steer -15561
36880 steer -15561
36890 steer -16512
36900 steer -16512
36910 steer -16512
36920 steer -16512
36930 steer -16512
36940 steer -17703
36950 steer -23890
36960 steer -19845
36970 steer -31028
36980 steer -35312
36990 steer -40786
37000 steer -41261
37010 steer -46259
37020 steer -49115
37030 steer -52922
37040 steer -53873
37050 steer -53873
37060 steer -56491
37070 steer -62440
37080 steer -63153
37090 steer -63153
37100 steer -63869
37110 steer -62915
37120 steer -62202
37130 steer -59346
37140 steer -63153
37150 steer -63153
37160 steer -63153
37170 steer -62202
37180 steer -62202
37190 steer -46022
37200 steer -38644
37210 steer -21747
37220 steer 0
37230 steer 0
37240 steer 1525
37250 steer 1525
37260 steer 1525
37270 steer 1525
37280 steer 1525
37290 steer 1525
37300 steer 1525
37310 steer 1525
37320 steer 1525
37330 steer 1525
37340 steer 1525
37350 steer 1525
37360 steer 1525
37370 steer 1525
37380 steer 1525
37390 steer 1525
37400 steer 0
37410 steer 0
37420 steer 0
37430 steer 0
37440 steer -2474
37450 steer -6756
37460 steer -11278
37470 steer -11516
37480 steer -12467
37490 steer -14610
37500 steer -17703
37510 steer -18416
37520 steer -23652
37530 steer -23652
37540 steer -24128
37550 steer -35312
37560 steer -39832
37570 steer -43404
37580 steer -47924
37590 steer -53635
37600 steer -54111
37610 steer -54111
37620 steer -61251
37630 steer -63869
37640 steer -63153
37650 steer -65295
37660 steer -65536
37670 steer -65536
37680 steer -65536
37690 steer -65536
37700 steer -65536
37710 steer -65536
37720 steer -65536
37730 steer -65536
37740 steer -65536
37750 steer -65536
37760 steer -65536
37770 steer -65536
37780 steer -65536
37790 steer -65536
37800 steer -65536
37810 steer -51971
37820 steer -65536
37830 steer -50542
37840 steer -40786
37850 steer -24365
37860 steer -21510
37870 steer -22223
37880 steer -21747
37890 steer -23890
37900 steer -28888
37910 steer -38644
37920 steer -41499
37930 steer -42450
37940 steer -43642
37950 steer -42213
37960 steer -42213
37970 steer -42213
37980 steer -42213
37990 steer -51971
38000 steer -53397
38010 steer -62440
38020 steer -63869
38030 steer -63869
38040 steer -65536
38050 steer -65536
38060 steer -65536
38070 steer -65536
38080 steer -65536
38090 steer -65536
38100 steer -65536
38110 steer -65536
38120 steer -65536
38130 steer -65536
38140 steer -65536
38150 steer -65536
38160 steer -65536
38170 steer -65536
38180 steer -65536
38190 steer -65536
38200 steer -65536
38210 steer -65536
38220 steer -65536
38230 steer -65536
38240 steer -65536
38250 steer -57682
38260 steer -51255
38270 steer -53160
38280 steer -56729
38290 steer -53160
38300 steer -52446
38310 steer -44593
38320 steer -54111
38330 steer -53397
38340 steer -53397
38350 steer -53635
38360 steer -56491
38370 steer -62440
38380 steer -63869
38390 steer -63869
38400 steer -65536
38410 steer -65536
38420 steer -65536
38430 steer -65536
38440 steer -65536
38450 steer -65536
38460 steer -65536
38470 steer -65536
38480 steer -65536
38490 steer -65536
38500 steer -65536
38510 steer -65536
38520 steer -65536
38530 steer -65536
38540 steer -65536
38550 steer -65536
38560 steer -65536
38570 steer -65536
38580 steer -65536
38590 steer -65536
38600 steer -65536
38610 steer -65536
38620 steer -65536
38630 steer -65536
38640 steer -65536
38650 steer -65536
38660 steer -65536
38670 steer -65536
38680 steer -65536
38690 steer -65536
38700 steer -65536
38710 steer -65536
38720 steer -65536
38730 steer -65536
38740 steer -65536
38750 steer -65536
38760 steer -65536
38770 steer -65536
38780 steer -65536
38790 steer -65536
38800 steer -65536
38810 steer -65536
38820 steer -65536
38830 steer -65536
38840 steer -65536
38850 steer -65536
38860 steer -65536
38870 steer -65536
38880 steer -65536
38890 steer -65536
38900 steer -65536
38910 steer -65536
38920 steer -65536
38930 steer -65536
38940 steer -65536
38950 steer -65536
38960 steer -65536
38970 steer -65536
38980 steer -65536
38990 steer -65536
39000 steer -65536
39010 steer -65536
39020 steer -65536
39030 steer -65536
39040 steer -65536
39050 steer -65536
39060 steer -65536
39070 steer -65536
39080 steer -36739
39090 steer -14372
39100 steer 0
39110 steer 2476
39120 steer 16516
39130 steer 20323
39140 steer 25559
39150 steer 31508
39160 steer 50546
39170 steer 47928
39180 steer 64109
39190 steer 57684
39200 steer 56257
39210 steer 65536
39220 steer 65536
39230 steer 56495
39240 steer 65536
39250 steer 65536
39260 steer 65536
39270 steer 65536
39280 steer 65536
39290 steer 65536
39300 steer 65536
39310 steer 51735
39320 steer 36268
39330 steer 18421
39340 steer 18421
39350 steer 0
39360 steer 0
39370 steer -7231
39380 steer -21034
39390 steer -23890
39400 steer -23890
39410 steer -40786
39420 steer -50542
39430 steer -56015
39440 steer -62440
39450 steer -63153
39460 steer -63869
39470 steer -65536
39480 steer -65536
39490 steer -65536
39500 steer -65536
39510 steer -65536
39520 steer -65536
39530 steer -65536
39540 steer -65536
39550 steer -65536
39560 steer -65536
39570 steer -65536
39580 steer -65536
39590 steer -65536
39600 steer -65536
39610 steer -65536
39620 steer -65536
39630 steer -65536
39640 steer -65536
39650 steer -65536
39660 steer -65536
39670 steer -65536
39680 steer -65536
39690 steer -65536
39700 steer -65536
39710 steer -65536
39720 steer -65536
39730 steer -65536
39740 steer -65536
39750 steer -65536
39760 steer -65536
39770 steer -65536
39780 steer -65536
39790 steer -65536
39800 steer -65536
39810 steer -65536
39820 steer -65536
39830 steer -65536
39840 steer -65536
39850 steer -65536
39860 steer -65536
39870 steer -65536
39880 steer -65536
39890 steer -65536
39900 steer -65536
39910 steer -65536
39920 steer -65536
39930 steer -65536
39940 steer -65536
39950 steer -58395
39960 steer -58395
39970 steer -47686
39980 steer -47686
39990 steer -50066
40000 steer -47924
40010 steer -49353
40020 steer -49353
40030 steer -50066
40040 steer -49353
40050 steer -53635
40060 steer -54111
40070 steer -63153
40080 steer -64582
40090 steer -56729
40100 steer -62202
40110 steer -65536
40120 steer -65536
40130 steer -65536
40140 steer -65536
40150 steer -65536
40160 steer -65536
40170 steer -65536
40180 steer -65536
40190 steer -65536
40200 steer -65536
40210 steer -65536
40220 steer -49115
40230 steer -49115
40240 steer -51017
40250 steer -54111
40260 steer -55777
40270 steer -55540
40280 steer -62678
40290 steer -54826
40300 steer -65536
40310 steer -65536
40320 steer -65536
40330 steer -65536
40340 steer -65536
40350 steer -65536
40360 steer -65536
40370 steer -65536
40380 steer -65536
40390 steer -65536
40400 steer -65536
40410 steer -65536
40420 steer -65536
40430 steer -65536
40440 steer -52446
40450 steer -63393
40460 steer -65536
40470 steer -65536
40480 steer -65536
40490 steer -65536
40500 steer -65536
40510 steer -65536
40520 steer -65536
40530 steer -65536
40540 steer -65536
40550 steer -65536
40560 steer -65536
40570 steer -65536
40580 steer -65536
40590 steer -65536
40600 steer -65536
40610 steer -65536
40620 steer -65536
40630 steer -65536
40640 steer -65536
40650 steer -65536
40660 steer -65536
40670 steer -65536
40680 steer -65536
40690 steer -65536
40700 steer -65536
40710 steer -65536
40720 steer -65536
40730 steer -65536
40740 steer -65536
40750 steer -65536
40760 steer -65536
40770 steer -65536
40780 steer -65536
40790 steer -65536
40800 steer -65536
40810 steer -65536
40820 steer -65536
40830 steer -65536
40840 steer -65536
40850 steer -65536
40860 steer -65536
40870 steer -65536
40880 steer -65536
40890 steer -65536
40900 steer -65536
40910 steer -65536
40920 steer -65536
40930 steer -65536
40940 steer -65536
40950 steer -65536
40960 steer -65536
40970 steer -65536
40980 steer -65536
40990 steer -65536
41000 steer -65536
41010 steer -65536
41020 steer -65536
41030 steer -65536
41040 steer -65536
41050 steer -65536
41060 steer -65536
41070 steer -65536
41080 steer -65536
41090 steer -65536
41100 steer -65536
41110 steer -65536
41120 steer -65536
41130 steer -65536
41140 steer -65536
41150 steer -65536
41160 steer -65536
41170 steer -65536
41180 steer -65536
41190 steer -65536
41200 steer -65536
41210 steer -65536
41220 steer -65536
41230 steer -65536
41240 steer -65536
41250 steer -65536
41260 steer -65536
41270 steer -65536
41280 steer -65536
41290 steer -65536
41300 steer -65536
41310 steer -65536
41320 steer -65536
41330 steer -65536
41340 steer -65536
41350 steer -65536
41360 steer -62721
41370 steer -58177
41380 steer -49741
41390 steer -32867
41400 steer -32867
41410 steer -5957
41420 steer -3490
41430 steer 8624
41440 steer 22902
41450 steer 31773
41460 steer 37397
41470 steer 42805
41480 steer 44753
41490 steer 52323
41500 steer 53189
41510 steer 53470
41520 steer 51545
41530 steer 28808
41540 steer 22491
41550 steer 13839
41560 steer 7442
41570 steer 246
41580 steer -4899
41590 steer -3472
41600 steer -18376
41610 steer -29929
41620 steer -44747
41630 steer -52775
41640 steer -53750
41650 steer -53663
41660 steer -53663
41670 steer -53901
41680 steer -56259
41690 steer -57059
41700 steer -57925
41710 steer -58833
41720 steer -59578
41730 steer -60214
41740 steer -60214
41750 steer -61793
41760 steer -63004
41770 steer -64540
41780 steer -43943
41790 steer -44116
41800 steer -5957
41810 steer -5957
41820 steer -1759
41830 steer 12733
41840 steer 19873
41850 steer 27661
41860 steer 39126
41870 steer 47349
41880 steer 43886
41890 steer 42589
41900 steer 50377
41910 steer 51673
41920 steer 53620
41930 steer 55762
41940 steer 55762
41950 steer 59578
41960 steer 59578
41970 steer 58918
41980 steer 41545
41990 steer 42259
42000 steer 32221
42010 steer 36030
42020 steer 27463
42030 steer 12709
42040 steer 5331
42050 steer 0
42060 steer 0
42070 steer 0
42080 steer -5805
42090 steer -7231
42100 steer -10563
42110 steer -12943
42120 steer -12943
42130 steer -14610
42140 steer -14610
42150 steer -14610
42160 steer -14610
42170 steer -14610
42180 steer -14610
42190 steer -14610
42200 steer -14610
42210 steer -15323
42220 steer -15323
42230 steer -18416
42240 steer -20083
42250 steer -23652
42260 steer -23652
42270 steer -24841
42280 steer -31506
42290 steer -32932
42300 steer -32932
42310 steer -32932
42320 steer -32932
42330 steer -32932
42340 steer -32932
42350 steer -32932
42360 steer -32932
42370 steer -32932
42380 steer -32694
42390 steer -35075
42400 steer -35075
42410 steer -36739
42420 steer -39595
42430 steer -41261
42440 steer -43879
42450 steer -46497
42460 steer -48637
42470 steer -51733
42480 steer -52446
42490 steer -53397
42500 steer -53397
42510 steer -53397
42520 steer -52684
42530 steer -52684
42540 steer -52684
42550 steer -52684
42560 steer -53397
42570 steer -54348
42580 steer -56729
42590 steer -63869
42600 steer -58158
42610 steer -65536
42620 steer -65536
42630 steer -65536
42640 steer -65536
42650 steer -65536
42660 steer -65536
42670 steer -65536
42680 steer -65536
42690 steer -65536
42700 steer -65536
42710 steer -65536
42720 steer -65536
42730 steer -65536
42740 steer -65536
42750 steer -65536
42760 steer -65536
42770 steer -65536
42780 steer -65536
42790 steer -65536
42800 steer -65536
42810 steer -65536
42820 steer -65536
42830 steer -65536
42840 steer -65536
42850 steer -65536
42860 steer -65536
42870 steer -65536
42880 steer -65536
42890 steer -65536
42900 steer -65536
42910 steer -65536
42920 steer -65536
42930 steer -65536
42940 steer -65536
42950 steer -65536
42960 steer -65536
42970 steer -65536
42980 steer -65536
42990 steer -65536
43000 steer -65536
43010 steer -65536
43020 steer -65536
43030 steer -65536
43040 steer -65536
43050 steer -65536
43060 steer -65536
43070 steer -65536
43080 steer -65536
43090 steer -65536
43100 steer -65536
43110 steer -65536
43120 steer -65536
43130 steer -65536
43140 steer -65536
43150 steer -65536
43160 steer -65536
43170 steer -65536
43180 steer -65536
43190 steer -65536
43200 steer -65536
43210 steer -65536
43220 steer -65536
43230 steer -65536
43240 steer -65536
43250 steer -65536
43260 steer -65536
43270 steer -65536
43280 steer -65536
43290 steer -65536
43300 steer -65536
43310 steer -65536
43320 steer -65536
43330 steer -65536
43340 steer -65536
43350 steer -65536
43360 steer -65536
43370 steer -65536
43380 steer -65536
43390 steer -65536
43400 steer -65536
43410 steer -65536
43420 steer -65536
43430 steer -65536
43440 steer -65536
43450 steer -65536
43460 steer -65536
43470 steer -65536
43480 steer -65536
43490 steer -65536
43500 steer -65536
43510 steer -65536
43520 steer -65536
43530 steer -65536
43540 steer -65536
43550 steer -65536
43560 steer -65536
43570 steer -65536
43580 steer -65536
43590 steer -65536
43600 steer -65536
43610 steer -65536
43620 steer -65536
43630 steer -65536
43640 steer -65536
43650 steer -65536
43660 steer -65536
43670 steer -65536
43680 steer -65536
43690 steer -65536
43700 steer -65536
43710 steer -65536
43720 steer -65536
43730 steer -65536
43740 steer -65536
43750 steer -65536
43760 steer -65536
43770 steer -65536
43780 steer -65536
43790 steer -65536
43800 steer -65536
43810 steer -65536
43820 steer -55540
43830 steer -53873
43840 steer -25554
43850 steer -20321
43860 steer -7469
43870 steer 0
43880 steer 0
43890 steer 1049
43900 steer 2238
43910 steer 2238
43920 steer 1287
43930 steer 1287
43940 steer 1287
43950 steer 1287
43960 steer 1287
43970 steer 1287
43980 steer 1287
43990 steer 1287
44000 steer 1287
44010 steer 1287
44020 steer 1287
44030 steer 1287
44040 steer 1287
44050 steer 1287
44060 steer 1287
44070 steer 1287
44080 steer 1287
44090 steer 1287
44100 steer 1287
44110 steer 1287
44120 steer 1287
44130 steer 0
44140 steer 0
44150 steer 0
44160 steer -6756
44170 steer -6756
44180 steer -9374
44190 steer -11278
44200 steer -13418
44210 steer -14610
44220 steer -15323
44230 steer -18178
44240 steer -20083
44250 steer -20796
44260 steer -22223
44270 steer -22939
44280 steer -22939
44290 steer -22939
44300 steer -22939
44310 steer -22939
44320 steer -19605
44330 steer -14372
44340 steer 0
44350 steer 0
44360 steer 0
44370 steer 0
44380 steer 0
44390 steer 0
44400 steer 0
44410 steer 0
44420 steer 0
44430 steer 0
44440 steer 0
44450 steer 0
44460 steer 0
44470 steer 0
44480 steer 0
44490 steer 0
44500 steer 0
44510 steer 0
44520 steer 0
44530 steer 0
44540 steer 0
44550 steer 0
44560 steer 0
44570 steer 0
44580 steer 0
44590 steer 0
44600 steer 0
44610 steer 0
44620 steer 0
44630 steer 0
44640 steer 0
44650 steer 0
44660 steer 0
44670 steer 0
44680 steer 0
44690 steer 0
44700 steer 0
44710 steer 0
44720 steer 0
44730 steer 0
44740 steer 0
44750 steer 0
44760 steer 0
44770 steer 0
44780 steer 0
44790 steer 0
44800 steer 0
44810 steer 0
44820 steer 0
44830 steer 0
44840 steer 0
44850 steer 0
44860 steer 0
44870 steer 0
44880 steer 0
44890 steer 0
44900 steer 0
44910 steer 0
44920 steer 0
44930 steer 0
44940 steer 0
44950 steer 0
44960 steer 0
44970 steer 0
44980 steer 0
44990 steer 0
